antibiotic,auroc,f1,split,order_name,hamming_loss,jaccard_score,all_zero_frac,seed
Ampicillin-Amoxicillin,0.6413560779816513,0.5809450038729667,random_seed4,option_e,0.26976389946686974,0.18874079715663875,0.6001523229246002,4
Cotrimoxazole,0.6242310518580726,0.36023054755043227,random_seed4,option_e,0.26976389946686974,0.18874079715663875,0.6001523229246002,4
Amoxicillin-Clavulanic acid,0.6368655048327869,0.2391304347826087,random_seed4,option_e,0.26976389946686974,0.18874079715663875,0.6001523229246002,4
Ampicillin-Amoxicillin,0.6768194197750148,0.7058103975535168,random_seed5,option_a,0.2591012947448591,0.28499619192688497,0.32597105864432596,5
Ceftriaxone,0.8675409557762498,0.6510538641686182,random_seed5,option_a,0.2591012947448591,0.28499619192688497,0.32597105864432596,5
Amoxicillin-Clavulanic acid,0.6192821806306964,0.30648330058939094,random_seed5,option_a,0.2591012947448591,0.28499619192688497,0.32597105864432596,5
Ciprofloxacin,0.7966908315565032,0.5326633165829145,random_seed5,option_a,0.2591012947448591,0.28499619192688497,0.32597105864432596,5
Cotrimoxazole,0.6671767076495372,0.49942987457240595,random_seed5,option_a,0.2591012947448591,0.28499619192688497,0.32597105864432596,5
Ceftriaxone,0.8795055212167511,0.6070460704607046,random_seed5,option_d,0.25955826351865957,0.1868113734450368,0.6016755521706016,5
Ciprofloxacin,0.7934697938877042,0.4971537001897533,random_seed5,option_d,0.25955826351865957,0.1868113734450368,0.6016755521706016,5
Ampicillin-Amoxicillin,0.6629626998223801,0.5786163522012578,random_seed5,option_d,0.25955826351865957,0.1868113734450368,0.6016755521706016,5
Cotrimoxazole,0.6538393155393682,0.4293785310734463,random_seed5,option_d,0.25955826351865957,0.1868113734450368,0.6016755521706016,5
Amoxicillin-Clavulanic acid,0.6165679680265146,0.23376623376623376,random_seed5,option_d,0.25955826351865957,0.1868113734450368,0.6016755521706016,5
Ciprofloxacin,0.817091684434968,0.5342960288808665,random_seed5,option_e,0.25514089870525514,0.1984894643310485,0.5826351865955827,5
Ceftriaxone,0.8708822371923977,0.6145833333333334,random_seed5,option_e,0.25514089870525514,0.1984894643310485,0.5826351865955827,5
Ampicillin-Amoxicillin,0.6670266429840143,0.5965996908809892,random_seed5,option_e,0.25514089870525514,0.1984894643310485,0.5826351865955827,5
Cotrimoxazole,0.6554394793271769,0.43916083916083914,random_seed5,option_e,0.25514089870525514,0.1984894643310485,0.5826351865955827,5
Amoxicillin-Clavulanic acid,0.6283874348101575,0.2510822510822511,random_seed5,option_e,0.25514089870525514,0.1984894643310485,0.5826351865955827,5
Ampicillin-Amoxicillin,0.6844492420153586,0.7053197848176928,random_seed6,option_a,0.2683929931454684,0.29046712363544047,0.2962680883472963,6
Ceftriaxone,0.8473382563650391,0.617169373549884,random_seed6,option_a,0.2683929931454684,0.29046712363544047,0.2962680883472963,6
Amoxicillin-Clavulanic acid,0.6163219292226252,0.28901734104046245,random_seed6,option_a,0.2683929931454684,0.29046712363544047,0.2962680883472963,6
Ciprofloxacin,0.8086797031034503,0.5629139072847682,random_seed6,option_a,0.2683929931454684,0.29046712363544047,0.2962680883472963,6
Cotrimoxazole,0.6461786191186867,0.47256438969764836,random_seed6,option_a,0.2683929931454684,0.29046712363544047,0.2962680883472963,6
Ceftriaxone,0.8673426650501488,0.5888594164456233,random_seed6,option_d,0.26397562833206395,0.18048997207413048,0.6115765422696116,6
Ciprofloxacin,0.8060329287345273,0.48872180451127817,random_seed6,option_d,0.26397562833206395,0.18048997207413048,0.6115765422696116,6
Ampicillin-Amoxicillin,0.6373793900141087,0.569610182975338,random_seed6,option_d,0.26397562833206395,0.18048997207413048,0.6115765422696116,6
Cotrimoxazole,0.6322336553818761,0.38636363636363635,random_seed6,option_d,0.26397562833206395,0.18048997207413048,0.6115765422696116,6
Amoxicillin-Clavulanic acid,0.607373460118289,0.24489795918367346,random_seed6,option_d,0.26397562833206395,0.18048997207413048,0.6115765422696116,6
Ciprofloxacin,0.8092033352218426,0.543859649122807,random_seed6,option_e,0.26534653465346536,0.18994668697638992,0.591012947448591,6
Ceftriaxone,0.850597009441934,0.5728900255754475,random_seed6,option_e,0.26534653465346536,0.18994668697638992,0.591012947448591,6
Ampicillin-Amoxicillin,0.6353459458947627,0.5794392523364486,random_seed6,option_e,0.26534653465346536,0.18994668697638992,0.591012947448591,6
Cotrimoxazole,0.6217055481370931,0.38095238095238093,random_seed6,option_e,0.26534653465346536,0.18994668697638992,0.591012947448591,6
Amoxicillin-Clavulanic acid,0.6069748063915302,0.26490066225165565,random_seed6,option_e,0.26534653465346536,0.18994668697638992,0.591012947448591,6
Ampicillin-Amoxicillin,0.6839239430838039,0.707168894289186,random_seed7,option_a,0.26123381568926124,0.2937547600913938,0.32977913175932977,7
Ceftriaxone,0.8589094512786264,0.6623376623376623,random_seed7,option_a,0.26123381568926124,0.2937547600913938,0.32977913175932977,7
Amoxicillin-Clavulanic acid,0.6176303536431611,0.29850746268656714,random_seed7,option_a,0.26123381568926124,0.2937547600913938,0.32977913175932977,7
Ciprofloxacin,0.803954513148543,0.5856,random_seed7,option_a,0.26123381568926124,0.2937547600913938,0.32977913175932977,7
Cotrimoxazole,0.6601483710861186,0.4954337899543379,random_seed7,option_a,0.26123381568926124,0.2937547600913938,0.32977913175932977,7
Ceftriaxone,0.8749847397864288,0.628992628992629,random_seed7,option_d,0.26153846153846155,0.18467885250063468,0.6222391469916222,7
Ciprofloxacin,0.8060014214641078,0.5209471766848816,random_seed7,option_d,0.26153846153846155,0.18467885250063468,0.6222391469916222,7
Ampicillin-Amoxicillin,0.6396962305669185,0.5535289452815226,random_seed7,option_d,0.26153846153846155,0.18467885250063468,0.6222391469916222,7
Cotrimoxazole,0.6396430645757432,0.3970802919708029,random_seed7,option_d,0.26153846153846155,0.18467885250063468,0.6222391469916222,7
Amoxicillin-Clavulanic acid,0.6033498108826724,0.2875816993464052,random_seed7,option_d,0.26153846153846155,0.18467885250063468,0.6222391469916222,7
Ciprofloxacin,0.8068798862828714,0.5618374558303887,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108,7
Ceftriaxone,0.8639291638839219,0.6014669926650367,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108,7
Ampicillin-Amoxicillin,0.64209956038396,0.5615686274509804,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108,7
Cotrimoxazole,0.6294999735994509,0.3924963924963925,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108,7
Amoxicillin-Clavulanic acid,0.6028692156936175,0.2782608695652174,random_seed7,option_e,0.26245239908606244,0.18895658796648898,0.6108149276466108,7
Ampicillin-Amoxicillin,0.6921019989504318,0.7051520794537555,random_seed8,option_a,0.25255140898705253,0.2894389438943894,0.3556740289413557,8
Ceftriaxone,0.8601431806560014,0.6367713004484304,random_seed8,option_a,0.25255140898705253,0.2894389438943894,0.3556740289413557,8
Amoxicillin-Clavulanic acid,0.6445315818710584,0.35984848484848486,random_seed8,option_a,0.25255140898705253,0.2894389438943894,0.3556740289413557,8
Ciprofloxacin,0.8129247658659424,0.5824,random_seed8,option_a,0.25255140898705253,0.2894389438943894,0.3556740289413557,8
Cotrimoxazole,0.6848567494850127,0.5046948356807511,random_seed8,option_a,0.25255140898705253,0.2894389438943894,0.3556740289413557,8
Ceftriaxone,0.8842501278398714,0.6142131979695431,random_seed8,option_d,0.25514089870525514,0.17998222899212998,0.6405178979436406,8
Ciprofloxacin,0.8158334040686982,0.5311355311355311,random_seed8,option_d,0.25514089870525514,0.17998222899212998,0.6405178979436406,8
Ampicillin-Amoxicillin,0.6401459854014598,0.5473684210526316,random_seed8,option_d,0.25514089870525514,0.17998222899212998,0.6405178979436406,8
Cotrimoxazole,0.6369182746878547,0.39203675344563554,random_seed8,option_d,0.25514089870525514,0.17998222899212998,0.6405178979436406,8
Amoxicillin-Clavulanic acid,0.6382903636898343,0.30734966592427615,random_seed8,option_d,0.25514089870525514,0.17998222899212998,0.6405178979436406,8
Ciprofloxacin,0.8423478482302011,0.5804195804195804,random_seed8,option_e,0.25544554455445545,0.1892866209697893,0.6191926884996192,8
Ceftriaxone,0.8791584483892176,0.5714285714285714,random_seed8,option_e,0.25544554455445545,0.1892866209697893,0.6191926884996192,8
Ampicillin-Amoxicillin,0.6423643910118793,0.5664556962025317,random_seed8,option_e,0.25544554455445545,0.1892866209697893,0.6191926884996192,8
Cotrimoxazole,0.6435526758313365,0.39104477611940297,random_seed8,option_e,0.25544554455445545,0.1892866209697893,0.6191926884996192,8
Amoxicillin-Clavulanic acid,0.6334640394732542,0.2986425339366516,random_seed8,option_e,0.25544554455445545,0.1892866209697893,0.6191926884996192,8
Ampicillin-Amoxicillin,0.6780311761655046,0.7232299590403745,random_seed9,option_a,0.26595582635186593,0.29986037065244986,0.2901751713632902,9
Ceftriaxone,0.8509434481430274,0.6333333333333333,random_seed9,option_a,0.26595582635186593,0.29986037065244986,0.2901751713632902,9
Amoxicillin-Clavulanic acid,0.6410263567622557,0.33153153153153153,random_seed9,option_a,0.26595582635186593,0.29986037065244986,0.2901751713632902,9
Ciprofloxacin,0.8049869379375518,0.5670731707317073,random_seed9,option_a,0.26595582635186593,0.29986037065244986,0.2901751713632902,9
Cotrimoxazole,0.6761453893458738,0.5022522522522522,random_seed9,option_a,0.26595582635186593,0.29986037065244986,0.2901751713632902,9
Ceftriaxone,0.8783732656444547,0.5915492957746479,random_seed9,option_d,0.2705255140898705,0.1978040111703478,0.5689261233815689,9
Ciprofloxacin,0.8281809245007359,0.5420240137221269,random_seed9,option_d,0.2705255140898705,0.1978040111703478,0.5689261233815689,9
Ampicillin-Amoxicillin,0.6500148869551855,0.587183308494784,random_seed9,option_d,0.2705255140898705,0.1978040111703478,0.5689261233815689,9
Cotrimoxazole,0.644118001709106,0.39226519337016574,random_seed9,option_d,0.2705255140898705,0.1978040111703478,0.5689261233815689,9
Amoxicillin-Clavulanic acid,0.6195389892749255,0.26666666666666666,random_seed9,option_d,0.2705255140898705,0.1978040111703478,0.5689261233815689,9
Ciprofloxacin,0.8204767517013267,0.571900826446281,random_seed9,option_e,0.2651942117288652,0.21062452399086062,0.555978674790556,9
Ceftriaxone,0.8600408609695193,0.6027397260273972,random_seed9,option_e,0.2651942117288652,0.21062452399086062,0.555978674790556,9
Ampicillin-Amoxicillin,0.6611056685683552,0.6029411764705882,random_seed9,option_e,0.2651942117288652,0.21062452399086062,0.555978674790556,9
Cotrimoxazole,0.6479372768594391,0.4217687074829932,random_seed9,option_e,0.2651942117288652,0.21062452399086062,0.555978674790556,9
Amoxicillin-Clavulanic acid,0.61351892860909,0.2809224318658281,random_seed9,option_e,0.2651942117288652,0.21062452399086062,0.555978674790556,9
